sujet,compatible,acc,rt
23,c,1.0,453.0
23,c,1.0,566.0
23,c,1.0,556.0
23,c,1.0,399.0
23,i,1.0,418.0
23,c,1.0,446.0
23,i,1.0,686.0
23,c,1.0,439.0
23,i,1.0,577.0
23,c,1.0,451.0
23,c,1.0,466.0
23,i,1.0,628.0
23,i,1.0,532.0
23,i,1.0,490.0
23,c,1.0,414.0
23,i,1.0,597.0
23,i,1.0,473.0
23,c,1.0,651.0
23,i,0.0,487.0
23,i,1.0,457.0
23,i,1.0,771.0
23,c,1.0,533.0
23,c,1.0,363.0
23,i,1.0,503.0
23,i,1.0,525.0
23,c,1.0,545.0
23,c,1.0,446.0
23,i,1.0,876.0
23,i,1.0,437.0
23,c,1.0,425.0
23,c,1.0,428.0
23,c,1.0,603.0
23,c,1.0,460.0
23,c,1.0,440.0
23,i,1.0,491.0
23,i,1.0,602.0
23,c,1.0,556.0
23,c,1.0,391.0
23,i,1.0,849.0
23,c,1.0,510.0
23,c,1.0,526.0
23,i,1.0,610.0
23,i,1.0,519.0
23,c,1.0,572.0
23,i,1.0,529.0
23,i,1.0,359.0
23,i,1.0,634.0
23,c,1.0,629.0
23,i,1.0,576.0
23,c,1.0,386.0
23,c,0.0,343.0
23,c,1.0,441.0
23,c,1.0,421.0
23,c,1.0,384.0
23,c,1.0,401.0
23,i,0.0,401.0
23,i,1.0,564.0
23,c,1.0,359.0
23,i,1.0,469.0
23,i,1.0,506.0
23,i,1.0,396.0
23,c,1.0,392.0
23,i,1.0,612.0
23,i,1.0,586.0
23,i,1.0,417.0
23,c,1.0,383.0
23,c,1.0,336.0
23,i,1.0,520.0
23,i,1.0,509.0
23,c,1.0,381.0
23,c,1.0,537.0
23,i,1.0,531.0
23,c,1.0,366.0
23,c,1.0,331.0
23,c,1.0,311.0
23,i,1.0,582.0
23,c,1.0,284.0
23,i,1.0,580.0
23,c,1.0,498.0
23,c,1.0,452.0
23,c,1.0,312.0
23,c,1.0,370.0
23,i,0.0,321.0
23,i,1.0,639.0
23,i,1.0,270.0
23,c,1.0,378.0
23,i,1.0,437.0
23,i,1.0,349.0
23,c,1.0,564.0
23,i,1.0,855.0
23,i,1.0,408.0
23,i,1.0,939.0
23,i,1.0,550.0
23,i,1.0,737.0
23,c,1.0,490.0
23,c,1.0,443.0
23,c,1.0,425.0
23,i,1.0,521.0
23,i,1.0,455.0
23,c,1.0,411.0
23,c,1.0,351.0
23,c,1.0,376.0
23,i,1.0,625.0
23,i,1.0,472.0
23,i,1.0,466.0
23,c,1.0,290.0
23,c,1.0,437.0
23,i,1.0,413.0
23,i,1.0,462.0
23,i,1.0,457.0
23,c,1.0,455.0
23,i,1.0,493.0
23,i,0.0,392.0
23,c,1.0,393.0
23,c,1.0,359.0
23,i,1.0,489.0
23,i,1.0,595.0
23,c,1.0,447.0
23,c,1.0,465.0
23,c,1.0,367.0
23,i,1.0,470.0
23,i,0.0,366.0
23,i,1.0,503.0
23,i,0.0,388.0
23,i,1.0,562.0
23,c,1.0,508.0
23,c,1.0,469.0
23,c,1.0,458.0
23,c,1.0,383.0
23,c,1.0,468.0
23,c,1.0,378.0
23,c,1.0,446.0
23,c,1.0,373.0
23,i,1.0,651.0
23,i,1.0,759.0
23,i,1.0,642.0
23,c,1.0,419.0
23,i,1.0,455.0
23,c,1.0,552.0
23,i,1.0,530.0
23,i,1.0,493.0
23,c,1.0,505.0
23,i,0.0,369.0
23,c,1.0,402.0
23,i,1.0,429.0
23,c,1.0,478.0
23,c,1.0,576.0
23,i,1.0,625.0
23,i,1.0,744.0
23,i,1.0,491.0
23,c,1.0,532.0
23,i,1.0,676.0
23,c,1.0,477.0
23,c,1.0,487.0
23,c,1.0,465.0
23,i,1.0,677.0
23,c,1.0,479.0
23,c,1.0,369.0
23,i,1.0,379.0
23,c,1.0,451.0
23,c,1.0,549.0
23,i,1.0,638.0
23,c,1.0,455.0
23,i,1.0,445.0
23,c,1.0,1216.0
23,c,1.0,784.0
23,i,1.0,681.0
23,i,1.0,607.0
23,i,1.0,881.0
23,i,1.0,653.0
23,i,1.0,512.0
23,c,1.0,476.0
23,c,1.0,606.0
23,c,1.0,638.0
23,c,1.0,376.0
23,c,1.0,422.0
23,c,1.0,442.0
23,i,0.0,415.0
23,i,1.0,616.0
23,i,1.0,569.0
23,c,1.0,591.0
23,c,0.0,389.0
23,i,1.0,625.0
23,i,1.0,568.0
23,i,1.0,562.0
23,c,1.0,551.0
23,i,1.0,653.0
23,c,1.0,435.0
23,i,1.0,637.0
23,c,1.0,417.0
23,i,1.0,452.0
23,c,1.0,483.0
23,i,1.0,547.0
23,c,1.0,509.0
23,c,1.0,415.0
23,i,0.0,311.0
23,i,1.0,544.0
23,c,1.0,532.0
23,i,1.0,458.0
23,c,1.0,370.0
23,c,1.0,353.0
23,i,1.0,582.0
23,i,0.0,412.0
23,c,1.0,440.0
23,c,1.0,362.0
23,c,1.0,342.0
23,i,1.0,843.0
23,i,1.0,527.0
23,i,1.0,448.0
23,i,1.0,836.0
23,i,1.0,546.0
23,c,1.0,619.0
23,i,1.0,524.0
23,c,1.0,425.0
23,i,1.0,419.0
23,i,1.0,573.0
23,i,1.0,456.0
23,c,1.0,568.0
23,c,1.0,445.0
23,c,1.0,469.0
23,i,1.0,551.0
23,i,1.0,702.0
23,c,1.0,326.0
23,i,1.0,347.0
23,c,1.0,438.0
23,i,1.0,515.0
23,i,1.0,570.0
23,i,1.0,482.0
23,c,1.0,386.0
23,i,1.0,508.0
23,c,1.0,409.0
23,c,0.0,315.0
23,i,1.0,559.0
23,i,1.0,738.0
23,i,1.0,399.0
23,c,1.0,415.0
23,c,1.0,433.0
23,i,1.0,672.0
23,i,1.0,536.0
23,i,1.0,519.0
23,c,1.0,340.0
23,c,1.0,361.0
23,c,1.0,386.0
23,c,1.0,396.0
23,c,1.0,492.0
23,c,1.0,446.0
23,c,1.0,395.0
23,i,1.0,525.0
23,i,1.0,426.0
23,i,1.0,429.0
23,i,1.0,392.0
23,c,1.0,431.0
23,i,1.0,671.0
23,i,0.0,418.0
23,c,1.0,362.0
23,i,1.0,413.0
23,c,1.0,378.0
23,c,1.0,362.0
23,c,1.0,361.0
23,c,1.0,328.0
23,c,1.0,483.0
23,i,1.0,816.0
23,c,1.0,945.0
23,i,1.0,527.0
23,i,1.0,456.0
23,i,1.0,469.0
23,i,0.0,385.0
23,i,1.0,526.0
23,c,1.0,487.0
23,c,1.0,497.0
23,i,0.0,327.0
23,c,1.0,671.0
23,c,1.0,502.0
23,c,1.0,383.0
23,i,1.0,567.0
23,i,1.0,411.0
23,i,1.0,638.0
23,i,1.0,924.0
23,c,1.0,519.0
23,i,1.0,541.0
23,c,1.0,538.0
23,c,1.0,462.0
23,c,1.0,369.0
23,c,1.0,433.0
23,c,1.0,506.0
23,c,1.0,439.0
23,c,1.0,439.0
24,i,1.0,575.0
24,c,1.0,502.0
24,i,1.0,466.0
24,i,1.0,471.0
24,i,1.0,501.0
24,i,1.0,433.0
24,i,1.0,436.0
24,c,1.0,506.0
24,c,1.0,513.0
24,c,1.0,422.0
24,i,1.0,451.0
24,i,1.0,535.0
24,c,1.0,517.0
24,i,1.0,493.0
24,c,1.0,487.0
24,i,1.0,488.0
24,c,1.0,476.0
24,c,1.0,438.0
24,c,1.0,543.0
24,c,1.0,540.0
24,i,1.0,479.0
24,i,1.0,506.0
24,c,1.0,493.0
24,c,1.0,450.0
24,c,1.0,438.0
24,c,1.0,455.0
24,i,1.0,470.0
24,i,1.0,475.0
24,c,1.0,438.0
24,i,1.0,472.0
24,c,1.0,408.0
24,i,1.0,453.0
24,c,1.0,434.0
24,i,1.0,505.0
24,c,1.0,400.0
24,i,1.0,497.0
24,c,1.0,443.0
24,i,1.0,411.0
24,i,1.0,491.0
24,c,1.0,469.0
24,i,1.0,572.0
24,i,1.0,499.0
24,c,1.0,413.0
24,i,1.0,501.0
24,i,1.0,485.0
24,c,1.0,462.0
24,c,1.0,465.0
24,i,1.0,512.0
24,c,1.0,480.0
24,c,1.0,497.0
24,i,1.0,485.0
24,c,1.0,473.0
24,i,1.0,503.0
24,i,1.0,563.0
24,c,1.0,473.0
24,i,1.0,472.0
24,i,1.0,550.0
24,i,1.0,598.0
24,i,1.0,487.0
24,c,1.0,408.0
24,i,1.0,427.0
24,i,1.0,432.0
24,c,1.0,412.0
24,c,1.0,444.0
24,i,1.0,477.0
24,c,1.0,469.0
24,c,1.0,443.0
24,i,1.0,483.0
24,c,1.0,374.0
24,c,1.0,373.0
24,c,1.0,469.0
24,i,1.0,458.0
24,c,1.0,468.0
24,c,1.0,493.0
24,i,1.0,460.0
24,c,1.0,394.0
24,c,1.0,368.0
24,c,1.0,391.0
24,i,1.0,448.0
24,c,1.0,417.0
24,i,1.0,463.0
24,i,1.0,425.0
24,i,1.0,395.0
24,i,1.0,465.0
24,i,1.0,414.0
24,i,1.0,447.0
24,c,1.0,395.0
24,c,1.0,401.0
24,c,1.0,461.0
24,i,1.0,546.0
24,c,1.0,426.0
24,c,1.0,357.0
24,i,1.0,646.0
24,i,1.0,489.0
24,i,1.0,381.0
24,c,1.0,455.0
24,i,1.0,441.0
24,c,1.0,382.0
24,c,1.0,390.0
24,c,1.0,377.0
24,c,1.0,389.0
24,c,1.0,375.0
24,i,1.0,622.0
24,i,1.0,555.0
24,i,1.0,392.0
24,i,1.0,350.0
24,c,1.0,620.0
24,c,1.0,565.0
24,i,1.0,500.0
24,i,1.0,469.0
24,i,1.0,551.0
24,c,1.0,378.0
24,i,1.0,710.0
24,i,1.0,366.0
24,c,1.0,403.0
24,c,1.0,439.0
24,c,1.0,444.0
24,c,1.0,468.0
24,i,1.0,464.0
24,c,1.0,371.0
24,c,1.0,414.0
24,i,1.0,386.0
24,i,1.0,427.0
24,c,1.0,399.0
24,i,1.0,506.0
24,i,1.0,464.0
24,c,1.0,449.0
24,i,1.0,605.0
24,c,1.0,390.0
24,i,0.0,374.0
24,c,1.0,527.0
24,c,1.0,416.0
24,c,1.0,456.0
24,c,1.0,415.0
24,i,1.0,464.0
24,i,1.0,489.0
24,i,1.0,418.0
24,i,1.0,504.0
24,c,1.0,395.0
24,c,1.0,436.0
24,c,1.0,446.0
24,c,1.0,397.0
24,c,1.0,413.0
24,i,1.0,444.0
24,c,1.0,528.0
24,i,1.0,493.0
24,c,1.0,509.0
24,c,1.0,484.0
24,i,1.0,572.0
24,i,1.0,412.0
24,c,1.0,466.0
24,c,1.0,450.0
24,i,1.0,616.0
24,i,1.0,424.0
24,i,1.0,553.0
24,c,1.0,463.0
24,i,1.0,534.0
24,i,1.0,564.0
24,c,1.0,406.0
24,c,1.0,509.0
24,i,1.0,549.0
24,c,1.0,594.0
24,c,1.0,380.0
24,c,1.0,427.0
24,c,1.0,431.0
24,c,1.0,379.0
24,i,1.0,401.0
24,c,1.0,431.0
24,i,1.0,509.0
24,c,1.0,405.0
24,c,1.0,416.0
24,i,1.0,410.0
24,i,1.0,498.0
24,i,1.0,444.0
24,i,1.0,373.0
24,c,1.0,375.0
24,c,1.0,370.0
24,i,1.0,470.0
24,c,1.0,403.0
24,i,1.0,354.0
24,i,0.0,453.0
24,i,1.0,438.0
24,i,1.0,500.0
24,i,1.0,456.0
24,i,1.0,590.0
24,c,1.0,395.0
24,c,1.0,402.0
24,c,1.0,445.0
24,c,1.0,391.0
24,i,1.0,528.0
24,c,1.0,540.0
24,c,1.0,432.0
24,i,1.0,399.0
24,c,1.0,539.0
24,i,0.0,350.0
24,c,1.0,485.0
24,i,1.0,416.0
24,i,1.0,626.0
24,i,1.0,475.0
24,i,1.0,435.0
24,i,1.0,436.0
24,c,1.0,397.0
24,i,1.0,437.0
24,c,1.0,391.0
24,c,1.0,494.0
24,c,1.0,446.0
24,c,1.0,394.0
24,i,1.0,458.0
24,i,1.0,525.0
24,c,1.0,372.0
24,i,1.0,474.0
24,c,1.0,388.0
24,i,1.0,469.0
24,i,1.0,441.0
24,i,1.0,548.0
24,i,1.0,489.0
24,i,1.0,390.0
24,c,1.0,368.0
24,c,1.0,351.0
24,i,1.0,475.0
24,i,1.0,534.0
24,i,1.0,461.0
24,c,1.0,369.0
24,i,1.0,460.0
24,c,1.0,503.0
24,c,1.0,386.0
24,i,1.0,559.0
24,c,1.0,383.0
24,c,1.0,379.0
24,c,1.0,456.0
24,i,1.0,453.0
24,i,1.0,439.0
24,c,1.0,360.0
24,i,1.0,478.0
24,i,1.0,436.0
24,c,1.0,393.0
24,c,1.0,405.0
24,c,1.0,467.0
24,c,1.0,406.0
24,c,1.0,471.0
24,c,1.0,465.0
24,i,1.0,640.0
24,c,1.0,575.0
24,c,1.0,441.0
24,c,1.0,396.0
24,i,1.0,478.0
24,i,1.0,506.0
24,i,1.0,554.0
24,i,1.0,406.0
24,i,1.0,446.0
24,i,1.0,409.0
24,c,1.0,453.0
24,c,1.0,415.0
24,c,1.0,515.0
24,i,1.0,535.0
24,i,1.0,540.0
24,c,1.0,553.0
24,i,1.0,474.0
24,i,1.0,522.0
24,c,1.0,477.0
24,i,1.0,610.0
24,i,1.0,455.0
24,i,1.0,467.0
24,i,1.0,453.0
24,c,1.0,560.0
24,i,1.0,412.0
24,c,1.0,392.0
24,c,1.0,388.0
24,c,1.0,414.0
24,i,1.0,443.0
24,c,1.0,389.0
24,c,1.0,419.0
24,i,1.0,435.0
24,c,1.0,459.0
24,c,1.0,396.0
24,i,1.0,410.0
24,c,1.0,529.0
24,c,1.0,463.0
24,c,1.0,425.0
24,i,1.0,448.0
24,c,1.0,367.0
24,i,1.0,387.0
24,i,1.0,470.0
24,i,1.0,455.0
24,c,1.0,422.0
24,c,1.0,384.0
24,i,1.0,493.0
24,i,1.0,472.0
24,c,1.0,411.0
24,c,1.0,364.0
24,c,1.0,356.0
24,c,1.0,381.0
24,i,1.0,499.0
24,i,1.0,500.0
24,i,1.0,399.0
24,c,1.0,368.0
24,c,1.0,369.0
24,c,1.0,353.0
24,i,1.0,552.0
24,i,1.0,414.0
24,i,1.0,377.0
24,c,1.0,409.0
24,c,1.0,373.0
24,i,1.0,443.0
24,c,1.0,472.0
24,i,1.0,432.0
24,c,1.0,399.0
24,c,1.0,361.0
24,i,1.0,457.0
24,i,1.0,414.0
24,i,1.0,451.0
24,c,1.0,379.0
24,i,1.0,482.0
24,i,1.0,519.0
24,i,1.0,410.0
24,i,1.0,517.0
24,c,1.0,412.0
24,i,1.0,501.0
24,i,1.0,467.0
24,i,1.0,603.0
24,i,1.0,655.0
24,c,1.0,409.0
24,c,1.0,402.0
24,c,1.0,491.0
24,i,1.0,507.0
24,c,1.0,699.0
24,c,1.0,433.0
24,i,1.0,520.0
24,i,1.0,432.0
24,c,1.0,367.0
24,c,1.0,439.0
24,c,1.0,371.0
24,c,1.0,474.0
24,i,1.0,510.0
24,c,1.0,389.0
24,c,1.0,624.0
24,i,1.0,417.0
24,i,1.0,530.0
24,i,1.0,447.0
24,c,1.0,381.0
24,c,1.0,389.0
24,i,1.0,563.0
24,c,1.0,419.0
24,i,1.0,596.0
24,i,1.0,359.0
24,c,1.0,413.0
24,c,1.0,403.0
24,c,1.0,354.0
24,c,1.0,374.0
24,i,0.0,323.0
24,i,1.0,367.0
24,i,1.0,401.0
24,c,1.0,413.0
24,c,1.0,364.0
24,c,1.0,399.0
24,c,1.0,335.0
24,c,1.0,370.0
24,i,1.0,372.0
24,i,1.0,439.0
24,i,1.0,477.0
24,i,1.0,492.0
24,i,1.0,374.0
24,c,1.0,358.0
24,c,1.0,399.0
24,i,0.0,462.0
24,i,1.0,527.0
24,i,1.0,415.0
24,c,1.0,476.0
24,c,1.0,476.0
25,i,1.0,469.0
25,c,1.0,422.0
25,i,1.0,395.0
25,i,1.0,467.0
25,c,1.0,335.0
25,c,1.0,358.0
25,i,1.0,519.0
25,i,1.0,449.0
25,c,1.0,447.0
25,c,1.0,385.0
25,c,1.0,365.0
25,i,1.0,394.0
25,i,1.0,433.0
25,c,1.0,382.0
25,c,1.0,358.0
25,i,0.0,376.0
25,c,1.0,493.0
25,i,1.0,380.0
25,i,1.0,450.0
25,c,1.0,409.0
25,c,1.0,394.0
25,i,1.0,465.0
25,c,1.0,420.0
25,i,1.0,435.0
25,i,1.0,434.0
25,i,1.0,479.0
25,i,1.0,443.0
25,i,1.0,462.0
25,c,1.0,596.0
25,i,1.0,456.0
25,i,1.0,387.0
25,c,1.0,312.0
25,c,1.0,343.0
25,c,1.0,370.0
25,i,1.0,458.0
25,c,1.0,418.0
25,c,1.0,427.0
25,i,1.0,463.0
25,i,1.0,438.0
25,i,1.0,439.0
25,c,1.0,318.0
25,c,1.0,325.0
25,c,1.0,496.0
25,c,1.0,319.0
25,i,1.0,445.0
25,c,1.0,421.0
25,i,1.0,409.0
25,i,1.0,464.0
25,i,1.0,481.0
25,i,1.0,378.0
25,i,1.0,307.0
25,c,1.0,298.0
25,i,1.0,379.0
25,c,1.0,366.0
25,i,1.0,400.0
25,c,1.0,411.0
25,i,1.0,538.0
25,c,1.0,349.0
25,i,1.0,712.0
25,i,1.0,423.0
25,c,1.0,439.0
25,c,1.0,399.0
25,i,1.0,430.0
25,c,1.0,391.0
25,c,1.0,370.0
25,i,1.0,534.0
25,c,1.0,505.0
25,i,1.0,277.0
25,c,1.0,427.0
25,i,1.0,500.0
25,c,1.0,402.0
25,i,1.0,503.0
25,i,1.0,392.0
25,c,1.0,342.0
25,c,1.0,368.0
25,i,1.0,381.0
25,c,1.0,365.0
25,c,1.0,379.0
25,c,1.0,375.0
25,c,1.0,333.0
25,i,1.0,475.0
25,i,1.0,298.0
25,c,1.0,414.0
25,i,1.0,457.0
25,i,1.0,346.0
25,c,1.0,368.0
25,c,1.0,410.0
25,c,1.0,365.0
25,i,1.0,464.0
25,c,1.0,330.0
25,c,1.0,310.0
25,i,1.0,390.0
25,c,1.0,671.0
25,i,1.0,689.0
25,i,1.0,469.0
25,c,1.0,383.0
25,c,1.0,353.0
25,i,1.0,455.0
25,c,1.0,342.0
25,c,1.0,374.0
25,i,1.0,364.0
25,c,1.0,379.0
25,i,0.0,398.0
25,i,1.0,524.0
25,c,1.0,440.0
25,c,1.0,379.0
25,c,1.0,388.0
25,i,1.0,584.0
25,i,1.0,366.0
25,i,1.0,516.0
25,c,1.0,387.0
25,i,0.0,332.0
25,i,1.0,442.0
25,i,1.0,357.0
25,c,1.0,449.0
25,c,1.0,407.0
25,c,1.0,376.0
25,i,1.0,592.0
25,c,1.0,340.0
25,c,1.0,365.0
25,i,1.0,404.0
25,i,0.0,360.0
25,i,1.0,467.0
25,i,1.0,632.0
25,c,1.0,397.0
25,c,1.0,363.0
25,c,1.0,409.0
25,i,1.0,505.0
25,c,1.0,406.0
25,i,0.0,412.0
25,c,1.0,365.0
25,i,1.0,439.0
25,c,1.0,417.0
25,i,1.0,710.0
25,i,1.0,428.0
25,c,1.0,460.0
25,i,1.0,486.0
25,c,1.0,296.0
25,i,1.0,452.0
25,i,1.0,493.0
25,c,1.0,400.0
25,i,1.0,514.0
25,c,1.0,375.0
25,i,0.0,404.0
25,c,1.0,609.0
25,i,1.0,627.0
25,i,1.0,458.0
25,c,1.0,317.0
25,i,1.0,398.0
25,c,1.0,406.0
25,i,1.0,443.0
25,c,1.0,360.0
25,c,1.0,325.0
25,i,1.0,481.0
25,c,1.0,383.0
25,i,1.0,441.0
25,c,1.0,442.0
25,i,1.0,408.0
25,c,1.0,388.0
25,i,1.0,420.0
25,c,1.0,416.0
25,c,1.0,472.0
25,i,1.0,458.0
25,i,1.0,392.0
25,i,1.0,424.0
25,c,1.0,374.0
25,i,0.0,372.0
25,i,0.0,331.0
25,c,1.0,403.0
25,i,1.0,362.0
25,c,1.0,367.0
25,i,0.0,404.0
25,c,1.0,384.0
25,c,1.0,375.0
25,c,1.0,460.0
25,i,1.0,504.0
25,c,1.0,399.0
25,i,1.0,623.0
25,c,1.0,496.0
25,c,1.0,329.0
25,c,1.0,460.0
25,i,1.0,435.0
25,c,1.0,366.0
25,i,1.0,435.0
25,c,1.0,523.0
25,c,1.0,369.0
25,c,1.0,342.0
25,c,1.0,359.0
25,i,1.0,520.0
25,c,1.0,402.0
25,i,1.0,534.0
25,i,1.0,460.0
25,i,1.0,496.0
25,c,1.0,396.0
25,c,1.0,379.0
25,c,1.0,434.0
25,i,1.0,464.0
25,c,1.0,396.0
25,c,1.0,393.0
25,i,1.0,667.0
25,c,1.0,422.0
25,c,1.0,390.0
25,c,1.0,409.0
25,c,1.0,382.0
25,i,1.0,454.0
25,c,1.0,323.0
25,i,1.0,420.0
25,c,1.0,332.0
25,i,1.0,403.0
25,i,0.0,420.0
25,c,1.0,464.0
25,i,1.0,483.0
25,i,1.0,399.0
25,c,1.0,421.0
25,c,1.0,370.0
25,i,1.0,802.0
25,c,1.0,469.0
25,i,0.0,381.0
25,c,1.0,394.0
25,i,1.0,497.0
25,i,1.0,614.0
25,i,1.0,370.0
25,c,1.0,439.0
25,c,1.0,421.0
25,i,1.0,491.0
25,i,1.0,373.0
25,i,1.0,402.0
25,c,1.0,512.0
25,i,0.0,418.0
25,i,1.0,447.0
25,c,1.0,378.0
25,i,1.0,441.0
25,i,1.0,448.0
25,i,1.0,526.0
25,i,1.0,632.0
25,c,1.0,336.0
25,i,1.0,537.0
25,i,1.0,560.0
25,i,0.0,402.0
25,c,1.0,381.0
25,i,1.0,453.0
25,c,1.0,377.0
25,c,1.0,407.0
25,i,1.0,432.0
25,c,1.0,444.0
25,i,1.0,397.0
25,i,1.0,433.0
25,i,1.0,409.0
25,c,1.0,416.0
25,c,1.0,367.0
25,i,1.0,485.0
25,c,1.0,376.0
25,i,1.0,450.0
25,c,1.0,422.0
25,c,1.0,388.0
25,c,1.0,391.0
25,i,0.0,275.0
25,c,1.0,358.0
25,i,1.0,483.0
25,c,1.0,446.0
25,c,1.0,325.0
25,c,1.0,310.0
25,i,1.0,550.0
25,i,1.0,595.0
25,i,1.0,486.0
25,i,0.0,401.0
25,i,1.0,465.0
25,c,1.0,345.0
25,c,1.0,340.0
25,c,1.0,443.0
25,c,1.0,345.0
25,c,1.0,381.0
25,c,1.0,302.0
25,i,0.0,310.0
25,i,1.0,546.0
25,i,0.0,391.0
25,c,1.0,448.0
25,i,1.0,437.0
25,i,1.0,452.0
25,i,1.0,424.0
25,c,1.0,396.0
25,i,1.0,483.0
25,i,1.0,471.0
25,i,1.0,452.0
25,i,0.0,316.0
25,c,1.0,349.0
25,i,1.0,522.0
25,i,1.0,410.0
25,c,1.0,433.0
25,c,1.0,369.0
25,c,1.0,331.0
25,i,1.0,459.0
25,c,1.0,393.0
25,i,0.0,336.0
25,c,1.0,411.0
25,c,1.0,470.0
25,c,1.0,424.0
25,i,1.0,400.0
25,i,1.0,508.0
25,c,1.0,376.0
25,c,1.0,412.0
25,c,1.0,345.0
25,c,1.0,393.0
25,i,0.0,379.0
25,i,1.0,414.0
25,c,1.0,363.0
25,i,1.0,550.0
25,i,1.0,519.0
25,i,1.0,461.0
25,c,1.0,415.0
25,c,1.0,406.0
25,c,1.0,386.0
25,c,1.0,357.0
25,i,1.0,543.0
25,i,1.0,481.0
25,c,1.0,442.0
25,c,1.0,426.0
25,c,1.0,364.0
25,i,1.0,427.0
25,c,1.0,329.0
25,i,0.0,368.0
25,i,1.0,427.0
25,c,1.0,358.0
25,c,1.0,450.0
25,c,1.0,344.0
25,c,1.0,458.0
25,c,1.0,416.0
25,c,1.0,379.0
25,i,1.0,419.0
25,c,1.0,397.0
25,i,1.0,415.0
25,c,1.0,373.0
25,i,1.0,371.0
25,i,1.0,458.0
25,i,0.0,441.0
25,i,1.0,486.0
25,i,1.0,411.0
25,i,1.0,434.0
25,c,1.0,352.0
25,i,1.0,371.0
25,i,1.0,454.0
25,c,1.0,329.0
25,i,1.0,525.0
25,c,1.0,410.0
25,c,1.0,418.0
25,c,1.0,375.0
25,i,1.0,483.0
25,i,1.0,455.0
25,c,1.0,358.0
25,c,1.0,381.0
25,i,1.0,453.0
25,c,1.0,370.0
25,i,1.0,376.0
25,i,1.0,463.0
25,c,1.0,394.0
25,i,1.0,499.0
25,c,1.0,398.0
25,c,1.0,331.0
25,c,1.0,280.0
25,i,1.0,372.0
25,i,1.0,627.0
25,i,1.0,350.0
25,c,1.0,319.0
25,c,1.0,423.0
25,i,1.0,279.0
25,i,1.0,336.0
25,i,1.0,466.0
25,c,1.0,366.0
25,c,1.0,366.0
26,c,1.0,544.0
26,c,1.0,389.0
26,c,1.0,356.0
26,c,1.0,317.0
26,c,1.0,322.0
26,i,0.0,322.0
26,i,1.0,492.0
26,c,1.0,526.0
26,i,1.0,463.0
26,i,1.0,447.0
26,c,1.0,515.0
26,c,1.0,525.0
26,c,1.0,513.0
26,c,1.0,426.0
26,c,1.0,361.0
26,i,1.0,555.0
26,i,1.0,512.0
26,i,1.0,490.0
26,c,1.0,485.0
26,i,1.0,470.0
26,i,1.0,479.0
26,i,1.0,443.0
26,i,1.0,427.0
26,i,1.0,421.0
26,c,1.0,478.0
26,i,1.0,456.0
26,i,1.0,443.0
26,i,1.0,490.0
26,i,1.0,464.0
26,i,1.0,515.0
26,c,1.0,387.0
26,c,1.0,467.0
26,i,1.0,466.0
26,c,1.0,368.0
26,c,1.0,440.0
26,i,1.0,406.0
26,i,1.0,436.0
26,i,1.0,487.0
26,c,1.0,385.0
26,c,1.0,585.0
26,c,1.0,388.0
26,i,1.0,535.0
26,c,1.0,453.0
26,c,1.0,404.0
26,i,1.0,433.0
26,c,1.0,406.0
26,i,1.0,516.0
26,i,1.0,454.0
26,c,1.0,471.0
26,c,1.0,487.0
26,i,0.0,468.0
26,c,1.0,624.0
26,i,1.0,475.0
26,i,1.0,506.0
26,c,1.0,527.0
26,i,1.0,456.0
26,i,1.0,798.0
26,c,1.0,653.0
26,i,1.0,794.0
26,i,1.0,432.0
26,c,1.0,439.0
26,c,1.0,522.0
26,i,1.0,454.0
26,c,1.0,524.0
26,c,1.0,489.0
26,i,1.0,520.0
26,c,1.0,537.0
26,i,1.0,530.0
26,i,1.0,474.0
26,c,1.0,634.0
26,c,1.0,367.0
26,c,1.0,441.0
26,i,1.0,479.0
26,i,1.0,452.0
26,c,1.0,426.0
26,c,1.0,475.0
26,c,1.0,430.0
26,c,1.0,436.0
26,i,1.0,502.0
26,c,1.0,451.0
26,i,1.0,519.0
26,i,1.0,537.0
26,c,1.0,467.0
26,i,1.0,633.0
26,c,1.0,670.0
26,c,1.0,425.0
26,i,1.0,694.0
26,c,1.0,452.0
26,c,1.0,416.0
26,i,1.0,392.0
26,i,1.0,442.0
26,i,1.0,628.0
26,i,1.0,622.0
26,c,1.0,404.0
26,c,1.0,402.0
26,c,1.0,343.0
26,i,1.0,497.0
26,i,1.0,480.0
26,i,1.0,453.0
26,i,1.0,414.0
26,i,1.0,384.0
26,c,1.0,482.0
26,c,1.0,380.0
26,c,1.0,500.0
26,i,1.0,435.0
26,i,1.0,494.0
26,c,1.0,403.0
26,i,1.0,484.0
26,i,1.0,445.0
26,i,1.0,436.0
26,i,1.0,435.0
26,c,1.0,413.0
26,i,1.0,352.0
26,c,1.0,449.0
26,i,1.0,377.0
26,i,1.0,389.0
26,c,1.0,402.0
26,i,1.0,431.0
26,i,1.0,446.0
26,c,1.0,522.0
26,i,1.0,509.0
26,i,1.0,420.0
26,c,1.0,430.0
26,c,1.0,475.0
26,c,1.0,435.0
26,c,1.0,400.0
26,c,1.0,398.0
26,i,0.0,420.0
26,i,1.0,464.0
26,c,1.0,560.0
26,c,1.0,482.0
26,i,1.0,530.0
26,c,1.0,434.0
26,i,1.0,464.0
26,c,1.0,519.0
26,c,1.0,404.0
26,c,1.0,477.0
26,i,1.0,513.0
26,c,1.0,546.0
26,i,1.0,469.0
